Driver_Age,Vehicle_Value,Tax,Price,Vehicle_Mileage,Credit_Score,Licence_Length_Years,Date,Marital_Status,Sale
35,8000,47.44522518,474.4522518,7000,478.3769483,7.775907117,24/10/2015,D,1
28,6000,80.72650015,807.2650015,9000,189.9306335,8.738803249,24/10/2015,M,1
30,9000,47.1754696,471.754696,6000,379.7963338,8.106866893,24/10/2015,S,1
23,8000,55.21584935,552.1584935,6000,448.923802,0.270933643,24/10/2015,M,1
34,6000,73.34588511,733.4588511,6000,399.1998736,10.40529348,24/10/2015,S,1
39,7000,73.71601458,737.1601458,6000,329.3733265,7.772230815,24/10/2015,M,1
25,10000,55.95730155,559.5730155,6000,403.452641,5.3465087,24/10/2015,S,1
24,8000,52.80000179,528.0000179,8000,373.18347,5.748802392,24/10/2015,M,1
34,7000,76.05219855,760.5219855,6000,389.4609273,5.007500094,24/10/2015,M,1
37,8000,71.06903132,710.6903132,9000,361.0702624,9.722756163,24/10/2015,S,1
25,9000,64.09152245,640.9152245,6000,392.4203286,5.96684969,24/10/2015,S,1
34,8000,62.01601102,620.1601102,7000,259.000181,10.11258542,24/10/2015,S,1
26,8000,60.76813418,607.6813418,7000,469.3058667,6.663599834,24/10/2015,S,1
29,8000,54.57487215,545.7487215,5000,321.6570285,4.092201186,24/10/2015,M,1
40,8000,69.14223187,691.4223187,4000,385.5427667,7.074203162,24/10/2015,S,1
25,,73.36658932,733.6658932,8000,488.644578,3.539804742,24/10/2015,S,1
21,8000,56.10039608,561.0039608,6000,307.1256331,2.582268985,24/10/2015,S,1
36,9000,58.93273461,589.3273461,7000,310.1312956,8.195936554,24/10/2015,M,1
27,10000,62.08120977,620.8120977,,497.107402,8.283217436,24/10/2015,M,0
36,9000,54.65023425,546.5023425,5000,431.8890971,6.59585285,24/10/2015,S,1
29,10000,57.17704331,571.7704331,,288.1730455,10.83860097,24/10/2015,M,1
24,9000,60.97750069,609.7750069,7000,404.7108015,2.750512688,24/10/2015,S,1
35,10000,49.99968387,499.9968387,6000,271.0029964,9.316539883,24/10/2015,S,1
36,5000,63.2475231,632.475231,6000,268.8330975,10.33607861,24/10/2015,M,1
43,6000,69.91156436,699.1156436,5000,357.2319722,6.953792355,24/10/2015,S,1
33,7000,67.24063901,672.4063901,7000,429.8323127,8.892038141,24/10/2015,S,1
23,8000,50.20683776,502.0683776,6000,386.9849091,4.090177005,24/10/2015,M,1
33,9000,53.11207737,531.1207737,7000,403.2863374,5.070955582,24/10/2015,M,1
30,7000,31.59353505,315.9353505,8000,413.1861157,,25/10/2015,M,0
30,7000,51.77398865,517.7398865,7000,325.64295,7.193197484,25/10/2015,S,0
43,8000,49.88406516,498.8406516,9000,377.1964245,8.435304304,25/10/2015,M,0
32,7000,47.86381495,478.6381495,8000,512.1809122,8.12156842,25/10/2015,M,0
20,10000,49.48640989,494.8640989,8000,483.4792928,0.214911224,25/10/2015,M,0
32,7000,25.36005976,253.6005976,6000,328.7883595,10.46105404,25/10/2015,S,0
36,7000,21.76659597,217.6659597,5000,400.1229285,10.16717395,25/10/2015,M,0
30,7000,36.69493267,366.9493267,9000,436.1312384,9.804279904,25/10/2015,M,0
,7000,32.56071794,325.6071794,8000,455.8184004,5.269339439,25/10/2015,,0
28,7000,36.26432036,362.6432036,5000,234.8536495,8.41706763,25/10/2015,S,0
26,6000,25.74921594,257.4921594,5000,395.2411794,1.055339841,25/10/2015,S,0
47,8000,41.90817688,419.0817688,9000,505.13073,8.808659339,25/10/2015,M,0
31,7000,42.60210823,426.0210823,7000,329.3273927,6.339569538,25/10/2015,M,0
37,9000,46.65364784,,8000,393.467243,10.32532494,25/10/2015,S,0
36,8000,41.22333481,412.2333481,7000,,10.58914827,25/10/2015,S,0
23,8000,45.01751297,450.1751297,7000,399.4738316,4.622372919,25/10/2015,M,0
20,8000,44.32991714,443.2991714,7000,419.5191957,1.202470872,25/10/2015,D,0
43,8000,39.08091216,390.8091216,8000,378.885459,3.933478961,25/10/2015,S,0
48,7000,35.55648279,355.5648279,8000,391.1291444,7.781944058,25/10/2015,M,0
51,8000,61.57635951,615.7635951,6000,372.0897945,8.737963783,25/10/2015,M,0
47,8000,39.15331,391.5331,6000,373.5173151,9.655201196,25/10/2015,D,0
28,6000,41.47718214,414.7718214,8000,252.254282,9.635299996,25/10/2015,S,0
33,6000,60.53637986,605.3637986,6000,341.3686663,5.052848904,25/10/2015,D,1
33,9000,73.58399301,735.8399301,7000,473.1882094,10.75115837,25/10/2015,S,1
33,9000,65.18900672,651.8900672,6000,208.3172516,9.276818644,25/10/2015,M,1
30,7000,58.71834541,587.1834541,7000,533.1368046,,25/10/2015,M,1
27,10000,59.69182703,596.9182703,7000,350.8604313,4.293345835,25/10/2015,D,1
53,4000,79.85533056,798.5533056,8000,363.6943611,8.524348687,25/10/2015,S,1
18,7000,49.48773098,494.8773098,5000,455.0510449,0.943720768,25/10/2015,S,1
35,6000,40.94115351,409.4115351,5000,406.5319075,11.35120385,25/10/2015,D,1
36,9000,53.85108431,538.5108431,7000,321.1911353,7.550502286,25/10/2015,M,1
18,8000,35.00432126,350.0432126,7000,486.0948769,0.15437758,25/10/2015,M,1
31,8000,63.16944351,631.6944351,5000,458.7176929,10.10334452,25/10/2015,S,1
38,7000,75.57147481,755.7147481,6000,376.4435629,5.883215204,25/10/2015,S,1
22,7000,44.08544668,440.8544668,7000,351.4856715,0.426791365,25/10/2015,M,1
34,8000,49.82578651,498.2578651,7000,375.9984528,7.593647588,25/10/2015,M,1
21,8000,72.81360178,728.1360178,,416.6135309,0.431053716,25/10/2015,M,1
22,10000,38.14680793,381.4680793,4000,458.0819112,0.857835863,25/10/2015,M,1
28,7000,71.53353535,715.3353535,6000,408.8267713,8.627367331,25/10/2015,M,1
28,7000,73.26360641,732.6360641,11000,442.5440199,9.22245171,25/10/2015,M,1
42,6000,55.03856099,550.3856099,5000,376.8988241,9.873461263,25/10/2015,S,1
27,6000,64.68098566,646.8098566,8000,493.8435592,1.389272356,25/10/2015,S,1
34,5000,77.01175104,770.1175104,7000,381.3259292,6.987875858,25/10/2015,M,1
33,5000,61.6479894,616.479894,7000,463.606543,8.567533089,25/10/2015,S,1
21,9000,44.61153612,446.1153612,7000,430.2374433,1.097638617,25/10/2015,M,1
27,10000,57.83305911,578.3305911,6000,359.0370253,1.736981879,25/10/2015,S,1
30,9000,55.9216774,559.216774,7000,275.060442,6.213976339,25/10/2015,S,1
36,8000,40.75163662,407.5163662,6000,520.0295582,6.26629701,25/10/2015,S,1
25,8000,45.53442615,455.3442615,7000,455.0031552,6.032575927,25/10/2015,M,1
28,8000,58.72811547,587.2811547,8000,361.8080189,6.609209213,25/10/2015,S,1
32,10000,43.9240983,439.240983,6000,375.9586801,8.340466466,25/10/2015,M,1
24,7000,65.38179307,653.8179307,7000,247.3177578,5.081045139,25/10/2015,D,1
20,9000,63.37436564,633.7436564,7000,345.80504,0.875176522,25/10/2015,S,1
28,8000,92.05632734,920.5632734,7000,425.3641066,8.648512913,25/10/2015,D,1
34,6000,59.05472998,590.5472998,4000,423.2412769,11.59310032,25/10/2015,S,1
21,7000,68.31986116,683.1986116,8000,297.2828802,0.74784157,25/10/2015,M,1
35,8000,56.3756845,563.756845,7000,374.1812214,9.746992624,25/10/2015,M,1
21,9000,55.2362931,552.362931,6000,350.7939624,2.91082963,25/10/2015,S,1
27,8000,66.82732998,668.2732998,6000,401.8358504,1.04471375,25/10/2015,M,1
30,9000,58.45597517,584.5597517,6000,414.166194,9.867192666,25/10/2015,M,1
34,10000,64.51380035,645.1380035,7000,531.3322255,9.48027222,25/10/2015,D,1
18,6000,64.62060296,646.2060296,7000,242.9428478,0.535312778,25/10/2015,M,1
36,6000,75.57372093,755.7372093,9000,341.2140772,8.416919508,25/10/2015,S,1
35,9000,68.8927794,688.927794,7000,268.6653929,7.944443969,25/10/2015,M,1
30,,71.22493485,712.2493485,7000,440.4294622,7.453129906,25/10/2015,M,1
32,9000,,584.0756713,5000,437.1142847,7.344310811,25/10/2015,S,1
23,7000,54.54695367,545.4695367,7000,383.7010905,2.268923564,25/10/2015,M,1
31,9000,68.52808024,685.2808024,6000,382.5965936,6.933388805,25/10/2015,S,1
29,9000,62.54075608,625.4075608,6000,480.7620843,8.463830201,25/10/2015,S,1
18,9000,67.41864907,674.1864907,6000,513.6933521,0.701694288,25/10/2015,M,1
22,9000,56.21456845,562.1456845,5000,492.2625836,3.969582033,25/10/2015,M,1
34,9000,56.47010444,564.7010444,7000,351.0354293,8.98783931,25/10/2015,M,1
24,6000,62.31737754,623.1737754,7000,418.8173266,1.787294092,25/10/2015,M,1
30,9000,51.67060658,516.7060658,8000,399.8014396,11.1809659,25/10/2015,S,1
35,8000,46.02393189,460.2393189,6000,475.1186253,5.57278409,25/10/2015,D,1
23,6000,63.34179051,633.4179051,8000,409.7953184,4.777450632,25/10/2015,D,1
46,5000,77.98309054,779.8309054,6000,509.1330112,9.170295398,25/10/2015,S,1
33,7000,75.48327092,754.8327092,10000,556.9784508,1.69212467,25/10/2015,S,1
18,7000,64.71912077,647.1912077,8000,374.7861347,0.336436547,25/10/2015,S,1
44,6000,79.92275024,799.2275024,6000,388.5220874,8.465556458,25/10/2015,S,1
24,6000,37.82508135,378.2508135,6000,448.7583232,2.076653529,26/10/2015,S,0
35,9000,42.22141199,422.2141199,5000,318.6282963,7.004478471,26/10/2015,S,0
34,9000,46.89975335,468.9975335,7000,312.9074101,7.161858811,26/10/2015,M,0
29,8000,40.77827258,407.7827258,8000,484.6339427,6.118632371,26/10/2015,D,0
26,7000,46.88680569,468.8680569,7000,485.3341437,0.245524616,26/10/2015,S,0
36,8000,42.37277326,423.7277326,8000,318.476291,8.454320213,26/10/2015,M,0
31,8000,47.03160381,470.3160381,8000,374.8272535,6.022646906,26/10/2015,S,0
37,7000,43.7023691,437.023691,7000,598.3550543,10.80612478,26/10/2015,M,0
36,9000,40.20195763,402.0195763,8000,458.1227442,9.642608765,26/10/2015,S,0
43,9000,32.86229176,328.6229176,5000,338.7051625,7.571430793,26/10/2015,M,0
25,5000,28.2134822,282.134822,6000,391.5262323,4.108962706,26/10/2015,M,0
40,7000,32.85047828,328.5047828,9000,348.5288797,7.988742415,26/10/2015,M,0
22,10000,40.64513666,406.4513666,7000,514.81008,1.738252177,26/10/2015,S,0
36,8000,51.58221,515.8221,8000,408.3653442,6.750679378,26/10/2015,S,0
30,7000,29.46609556,294.6609556,8000,359.017642,5.526938908,26/10/2015,M,0
34,8000,42.81446801,428.1446801,8000,230.0366266,10.21433978,26/10/2015,M,0
18,7000,23.87066021,238.7066021,6000,372.3877895,0.635455829,26/10/2015,D,0
35,8000,40.66286494,406.6286494,6000,339.6540007,6.293843319,26/10/2015,S,0
42,9000,47.51917559,475.1917559,6000,404.4034487,,26/10/2015,D,0
57,8000,36.30934251,363.0934251,7000,247.6283696,7.003572243,26/10/2015,S,0
31,8000,72.5633115,725.633115,9000,420.8324664,7.600579089,26/10/2015,M,0
35,8000,48.18559997,481.8559997,7000,460.7220445,10.5427265,26/10/2015,M,0
26,9000,42.9369811,429.369811,8000,404.9934274,4.923336576,26/10/2015,S,0
33,10000,58.79170633,587.9170633,7000,262.4701297,6.61216051,26/10/2015,D,0
42,7000,34.84496955,348.4496955,8000,557.5510507,4.895832859,26/10/2015,M,0
,10000,46.35543104,463.5543104,6000,357.881057,9.68972467,26/10/2015,M,1
30,10000,62.11783569,621.1783569,7000,321.0508073,5.523562083,26/10/2015,S,1
,9000,64.72827078,647.2827078,9000,283.3903721,7.279293004,26/10/2015,M,1
22,9000,57.26420753,572.6420753,7000,506.7971912,0.012875957,26/10/2015,S,1
24,8000,63.08295549,630.8295549,8000,415.4199936,1.418491892,26/10/2015,D,1
34,9000,48.10520548,481.0520548,8000,355.0899762,8.090431893,26/10/2015,S,1
21,7000,47.29491136,472.9491136,9000,318.7674415,1.429901999,26/10/2015,S,1
30,9000,54.4539417,544.539417,6000,466.1584901,8.756612173,26/10/2015,M,1
24,6000,80.18185645,801.8185645,7000,430.1634893,1.674454991,26/10/2015,S,1
30,8000,65.97760012,659.7760012,7000,286.5170249,10.30594108,26/10/2015,S,1
20,7000,61.85609067,618.5609067,9000,247.1543503,1.771299297,26/10/2015,S,1
21,9000,75.23214217,752.3214217,7000,550.5801626,1.093263939,26/10/2015,M,1
35,9000,58.30880866,583.0880866,7000,359.5240022,6.433486297,26/10/2015,M,1
29,9000,59.36043859,593.6043859,7000,617.6008264,6.611189444,26/10/2015,S,1
22,8000,46.18358456,461.8358456,8000,393.0657285,1.913014614,26/10/2015,S,1
20,9000,61.14048371,611.4048371,7000,419.2985768,0.180128095,26/10/2015,M,1
26,9000,73.74950077,737.4950077,7000,352.7926549,1.39375381,26/10/2015,M,1
18,9000,54.26601899,542.6601899,7000,555.5164158,0.612469326,26/10/2015,M,1
42,8000,60.3272204,603.272204,6000,468.5720704,7.531381225,26/10/2015,S,1
32,6000,74.22470864,742.2470864,9000,395.0186259,8.371116729,26/10/2015,S,1
37,8000,62.8910965,628.910965,6000,387.812179,6.955878266,26/10/2015,M,1
23,9000,,701.733034,8000,455.3683651,3.734880636,26/10/2015,S,1
23,10000,43.12431721,431.2431721,7000,455.4163057,3.862736151,26/10/2015,D,1
22,7000,63.56519135,635.6519135,7000,363.9656225,3.808043902,26/10/2015,M,1
33,7000,66.19860667,661.9860667,6000,376.0409994,7.128378982,26/10/2015,M,1
28,8000,45.87628043,458.7628043,,348.2873745,5.744151738,26/10/2015,S,1
24,8000,57.42513994,574.2513994,8000,484.9175674,3.17168988,26/10/2015,M,1
31,6000,80.62182501,806.2182501,8000,486.9789481,5.556734248,26/10/2015,S,1
30,8000,43.73114349,437.3114349,8000,429.5015355,9.766476998,26/10/2015,S,1
19,6000,58.45640969,584.5640969,9000,409.4923534,0.711712011,26/10/2015,M,1
23,8000,49.1935754,491.935754,6000,423.8477553,4.160551477,26/10/2015,M,1
28,7000,,485.6270537,5000,427.7738429,3.785081901,26/10/2015,S,1
,8000,50.19775147,501.9775147,8000,460.9196331,10.78937325,26/10/2015,S,1
33,10000,81.67113253,816.7113253,7000,427.1388075,6.307198531,26/10/2015,M,1
33,6000,71.62433836,716.2433836,5000,457.2608421,9.589514282,26/10/2015,M,1
25,8000,43.98012573,439.8012573,6000,360.2926307,6.190331986,26/10/2015,M,1
18,6000,68.20064154,682.0064154,9000,470.1574522,0.994675447,26/10/2015,M,1
26,9000,51.54461771,515.4461771,5000,445.8348439,2.952983495,26/10/2015,S,1
21,8000,67.2063067,672.063067,6000,462.5043998,1.554844944,26/10/2015,M,1
19,8000,62.4870689,624.870689,8000,448.2504924,0.880116909,26/10/2015,S,1
35,6000,68.76180192,687.6180192,6000,425.8524037,8.493027922,26/10/2015,S,1
34,6000,59.01829454,590.1829454,8000,477.9406821,8.731933317,26/10/2015,S,1
34,10000,32.99779004,329.9779004,7000,395.4187355,8.321146024,26/10/2015,M,0
24,7000,84.61535541,846.1535541,9000,397.7160632,5.350386523,26/10/2015,S,1
19,8000,54.19841399,541.9841399,6000,368.5923744,0.518527177,26/10/2015,M,1
26,7000,48.84046926,488.4046926,7000,375.6057929,7.842294425,26/10/2015,S,1
41,8000,71.41136713,714.1136713,6000,337.517381,6.063722919,26/10/2015,D,1
31,7000,76.35616089,763.5616089,9000,466.405004,7.235656215,26/10/2015,S,1
27,6000,36.30139376,363.0139376,6000,501.4645788,3.943290187,27/10/2015,M,0
36,8000,34.43253478,344.3253478,8000,433.2127101,8.040107233,27/10/2015,S,0
36,9000,57.51528995,575.1528995,8000,488.2972371,9.448127288,27/10/2015,M,0
35,6000,25.19950812,251.9950812,5000,379.2327493,8.717332765,27/10/2015,M,0
25,9000,43.10015783,431.0015783,7000,449.9168523,3.07079214,27/10/2015,M,0
30,8000,61.95460176,619.5460176,8000,306.1526812,3.420945975,27/10/2015,D,0
18,10000,46.76093983,467.6093983,6000,325.5391084,0.687076497,27/10/2015,M,0
37,8000,51.44315495,514.4315495,9000,459.6846794,5.873967055,27/10/2015,D,0
25,6000,38.47263185,384.7263185,7000,401.8663336,5.523756693,27/10/2015,S,0
32,7000,35.52888693,355.2888693,7000,470.2638964,6.228001688,27/10/2015,M,0
49,5000,40.13420466,401.3420466,,443.1195294,11.16663393,27/10/2015,M,0
24,8000,28.49063123,284.9063123,4000,410.7786747,5.445324152,27/10/2015,S,0
19,10000,35.21691651,352.1691651,7000,404.0492541,0.755819202,27/10/2015,M,0
29,7000,50.76737937,507.6737937,7000,446.1188819,6.825932115,27/10/2015,S,0
42,8000,29.92156217,299.2156217,5000,472.757918,7.155236696,27/10/2015,D,0
26,10000,54.91113546,549.1113546,7000,345.4100868,4.929012394,27/10/2015,M,0
49,7000,43.13134958,431.3134958,9000,539.3346852,5.712038242,27/10/2015,M,0
43,9000,39.22323556,392.2323556,,352.7576883,10.75143884,27/10/2015,S,0
26,7000,43.43090467,434.3090467,7000,530.5769272,6.246561418,27/10/2015,M,0
39,10000,59.14834022,591.4834022,5000,309.4694674,9.635785667,27/10/2015,S,0
39,6000,26.64180466,266.4180466,5000,330.9108138,10.49331793,27/10/2015,D,0
44,10000,64.08881087,640.8881087,7000,311.297767,7.090167137,27/10/2015,M,0
38,8000,40.05253512,400.5253512,6000,429.3648267,12.77867302,27/10/2015,S,0
29,9000,55.89035601,558.9035601,7000,297.4933719,8.890758798,27/10/2015,M,0
35,8000,41.34174293,413.4174293,6000,386.5017687,7.084835138,27/10/2015,D,0
28,7000,38.75639354,387.5639354,5000,358.6280828,5.623397294,27/10/2015,M,0
36,4000,29.72327044,297.2327044,7000,497.4282972,7.154701222,27/10/2015,S,0
46,8000,32.67196313,326.7196313,6000,455.8662559,9.371975758,27/10/2015,S,0
37,10000,60.28582647,602.8582647,7000,423.0726705,8.943708902,27/10/2015,M,0
22,9000,49.1921764,491.921764,7000,233.4478751,0.329281253,27/10/2015,S,1
28,9000,66.94733187,669.4733187,5000,382.8646685,5.437436684,27/10/2015,M,1
36,9000,51.91241424,519.1241424,6000,501.6483023,3.611419891,27/10/2015,M,1
34,8000,48.90954102,489.0954102,7000,329.0089525,7.688653698,27/10/2015,D,1
20,8000,45.883642,458.83642,7000,428.6784084,0.792694835,27/10/2015,S,1
32,5000,62.79911545,627.9911545,10000,350.6019582,12.36589197,27/10/2015,D,1
32,7000,66.84718086,668.4718086,7000,283.9805413,9.85451448,27/10/2015,M,1
20,6000,46.32387672,463.2387672,6000,387.2804661,0.496609292,27/10/2015,M,1
24,9000,50.28642919,502.8642919,7000,431.2234723,4.223071377,27/10/2015,S,1
19,8000,57.629917,576.29917,6000,,0.048829015,27/10/2015,M,1
31,10000,47.5927562,475.927562,6000,377.8700914,11.53225366,27/10/2015,M,1
23,10000,66.42567432,664.2567432,9000,323.9181608,2.633950047,27/10/2015,M,1
21,8000,47.68590848,476.8590848,7000,515.6353648,,27/10/2015,M,1
30,6000,62.1434144,621.434144,9000,333.1656043,9.258893341,27/10/2015,M,1
24,8000,77.14506261,771.4506261,9000,464.1914623,2.432179499,27/10/2015,M,1
21,10000,46.62484104,466.2484104,8000,374.0995101,0.314159533,27/10/2015,S,1
28,8000,63.40735322,634.0735322,5000,497.769031,7.570901434,27/10/2015,M,1
34,8000,52.12435509,521.2435509,9000,241.7360739,10.24848579,27/10/2015,M,1
20,10000,50.36052846,503.6052846,5000,414.6687707,1.11052374,27/10/2015,S,1
30,7000,64.1106622,641.106622,7000,534.6310032,5.411538905,27/10/2015,M,1
35,10000,48.5397101,485.397101,5000,389.1219497,8.931676881,27/10/2015,M,1
20,9000,66.81718274,668.1718274,6000,396.4475305,1.623924257,27/10/2015,S,1
36,6000,54.43308903,544.3308903,5000,551.8606423,7.18917735,27/10/2015,M,1
28,7000,51.56644057,515.6644057,7000,364.9645259,3.960233734,27/10/2015,M,1
27,7000,54.81031391,548.1031391,7000,386.9865421,8.033607727,27/10/2015,M,1
23,7000,59.68321926,596.8321926,7000,288.4041927,0.547149544,27/10/2015,M,1
40,7000,61.80837139,618.0837139,6000,353.5051858,8.886924737,27/10/2015,M,1
37,7000,45.68780546,456.8780546,5000,309.2492638,9.746937508,27/10/2015,S,1
35,8000,66.57713359,665.7713359,7000,514.6882214,5.231442749,27/10/2015,M,1
21,7000,84.60299614,846.0299614,9000,303.503235,0.820109993,27/10/2015,S,1
21,8000,59.47295925,594.7295925,8000,443.2172391,1.049108999,27/10/2015,M,1
18,9000,62.75573875,627.5573875,7000,372.0549917,0.95282808,27/10/2015,S,1
26,7000,73.37044629,,9000,373.7999221,7.214995983,27/10/2015,M,1
30,8000,68.76990409,687.6990409,6000,452.5851592,7.116446002,27/10/2015,M,1
42,6000,79.52960555,795.2960555,8000,319.8431035,8.459932003,27/10/2015,D,1
32,10000,62.28224306,622.8224306,7000,354.4882716,8.935319973,27/10/2015,M,1
25,8000,65.42998296,654.2998296,5000,279.5740725,2.812506324,27/10/2015,M,1
35,,64.13595714,641.3595714,9000,555.641304,6.250457983,27/10/2015,M,1
32,8000,60.73378461,607.3378461,5000,430.3996938,9.647419577,27/10/2015,M,1
31,9000,50.58464118,505.8464118,7000,326.0834944,8.911641674,27/10/2015,M,1
39,7000,76.46117198,764.6117198,7000,454.8517298,6.403442133,27/10/2015,S,1
22,6000,59.20716756,592.0716756,8000,529.9643307,0.397049064,27/10/2015,M,1
34,6000,76.30393148,763.0393148,10000,467.665702,10.17916597,27/10/2015,S,1
28,8000,48.41449302,484.1449302,8000,470.2977431,7.368559772,28/10/2015,S,0
35,7000,28.35141128,283.5141128,9000,382.8436686,8.991179372,28/10/2015,M,0
36,6000,26.27580475,262.7580475,6000,597.6067231,7.34394708,28/10/2015,S,0
34,4000,44.43268393,444.3268393,8000,471.3007563,7.098561295,28/10/2015,M,0
20,9000,30.50191601,305.0191601,6000,540.4337852,0.124771892,28/10/2015,M,0
35,7000,47.7805716,477.805716,9000,310.5227442,6.95693842,28/10/2015,S,0
33,8000,39.9762705,399.762705,6000,564.546164,9.517991417,28/10/2015,M,0
23,6000,31.7656146,317.656146,7000,413.8961476,1.182826977,28/10/2015,M,0
36,7000,34.6838214,346.838214,6000,427.6338144,7.979022977,28/10/2015,D,0
33,8000,41.32334475,413.2334475,8000,417.0811433,9.899091622,28/10/2015,S,0
31,6000,36.707032,367.07032,8000,446.2651289,4.414961727,28/10/2015,M,0
19,9000,35.43242169,354.3242169,5000,506.8420504,0.035104851,28/10/2015,S,0
30,8000,31.95799334,319.5799334,6000,335.3496746,9.312642246,28/10/2015,S,0
36,8000,37.5334519,375.334519,7000,409.0145129,5.983505603,28/10/2015,M,0
39,10000,53.59882717,535.9882717,9000,505.5665087,7.969076279,28/10/2015,M,0
29,9000,33.19970652,331.9970652,5000,408.4663683,6.964051978,28/10/2015,M,0
39,9000,49.47918513,494.7918513,8000,422.1116868,9.571296424,28/10/2015,S,0
53,8000,45.619238,456.19238,7000,483.7471292,6.982906526,28/10/2015,S,0
24,9000,50.03892037,500.3892037,8000,343.7305367,3.552700453,28/10/2015,D,0
26,7000,20.32247848,203.2247848,5000,364.8147706,3.146322133,28/10/2015,M,0
